date,dte,T,S,F,r,carry
2022-01-28,203,0.5561643835616439,38.40999984741211,38.27897681878889,-0.07483714384324483,-0.00614386884603333
2022-01-28,357,0.9780821917808219,38.40999984741211,38.44052085699754,0.020172121830058634,0.0008120948337737352
2022-01-31,25,0.0684931506849315,44.58000183105469,44.435722600891,-0.2283618888569629,-0.047328235959806494
2022-01-31,32,0.08767123287671233,44.58000183105469,44.4790346534348,-0.03811887046137139,-0.02586278515007015
2022-01-31,39,0.10684931506849316,44.58000183105469,44.444792414054604,-0.09412858850024498,-0.028428539498722448
2022-01-31,46,0.12602739726027398,44.58000183105469,44.50178995016945,0.018769500069456182,-0.013933137609683286
2022-01-31,109,0.29863013698630136,44.58000183105469,44.476880962838656,-0.01377066429066146,-0.007754889741675048
2022-01-31,200,0.547945205479452,44.58000183105469,44.41593451586817,0.001941993412930724,-0.006728918234152972
2022-01-31,354,0.9698630136986301,44.58000183105469,44.36071989970332,0.013261905344608848,-0.005084200586500705
2022-02-01,24,0.06575342465753424,45.90999984741211,45.75106024626352,-0.18159223239426486,-0.05274232818817925
2022-02-01,31,0.08493150684931507,45.90999984741211,45.78689276460095,-0.04621679551319044,-0.03161475704946426
2022-02-01,38,0.10410958904109589,45.90999984741211,45.734077858617844,-0.0451056262406267,-0.0368769944662339
2022-02-01,45,0.1232876712328767,45.90999984741211,45.76173484138277,-0.006682232644223015,-0.026236985488798898
2022-02-01,108,0.2958904109589041,45.90999984741211,45.74691893788667,-0.010197866138700143,-0.012026449563603415
2022-02-01,199,0.5452054794520548,45.90999984741211,45.70592611721816,-0.015069843759996957,-0.008171214844411617
2022-02-01,353,0.9671232876712329,45.90999984741211,45.740337571421854,-0.00037326264633307784,-0.003828246298914176
2022-02-02,23,0.06301369863013699,49.34000015258789,49.233917376458024,-0.13787340755545793,-0.034156868801546315
2022-02-02,30,0.0821917808219178,49.34000015258789,49.243007247569096,-0.050517959998077094,-0.023940854641986403
2022-02-02,37,0.10136986301369863,49.34000015258789,49.319888315993396,0.16725103269624414,-0.0040219091267321835
2022-02-02,44,0.12054794520547946,49.34000015258789,49.2831837125359,0.04455929802552597,-0.009557960502914556
2022-02-02,107,0.29315068493150687,49.34000015258789,49.21609965288483,0.017404871871213253,-0.00857687065129656
2022-02-02,198,0.5424657534246575,49.34000015258789,49.23844140265372,-0.016457051263878822,-0.0037983346213911026
2022-02-02,352,0.9643835616438357,49.34000015258789,49.32333298916942,5.590444685019756e-05,-0.0003503370843353874
2022-02-03,22,0.06027397260273973,42.630001068115234,42.60225635736485,-0.01438066623944482,-0.010801309362812518
2022-02-03,29,0.07945205479452055,42.630001068115234,42.62297198544621,-0.13957539248329248,-0.002075458152296448
2022-02-03,36,0.09863013698630137,42.630001068115234,42.600062961301234,0.06197278660670052,-0.007122818795727893
2022-02-03,43,0.1178082191780822,42.630001068115234,42.59021553351945,0.0034988678012101504,-0.007925688517853644
2022-02-03,50,0.136986301369863,42.630001068115234,42.7455736922537,-0.21751305236866555,0.019763982237913126
2022-02-03,106,0.29041095890410956,42.630001068115234,42.55460696150864,0.008998776507683742,-0.006095276035813573
2022-02-03,197,0.5397260273972603,42.630001068115234,42.5773068208138,-0.0018132337025325155,-0.00229162235708964
2022-02-03,351,0.9616438356164384,42.630001068115234,42.6519439212778,-0.0014726015596939368,0.000535120703107564
2022-02-04,21,0.057534246575342465,43.459999084472656,43.441159915884874,-0.012310095662616935,-0.007535979980410472
2022-02-04,28,0.07671232876712329,43.459999084472656,43.44741438120667,-0.004809183482572215,-0.0037752958177110683
2022-02-04,35,0.0958904109589041,43.459999084472656,43.43009581682131,0.010316926515405873,-0.0071779959572098075
2022-02-04,42,0.11506849315068493,43.459999084472656,43.428610627824355,-0.004773898601369326,-0.006278858596704924
2022-02-04,49,0.13424657534246576,43.459999084472656,43.41800947434882,0.00212207756931822,-0.007200436069491446
2022-02-04,105,0.2876712328767123,43.459999084472656,43.41216134327726,0.0052565235091765,-0.003828455890489027
2022-02-04,196,0.536986301369863,43.459999084472656,43.463038559932215,0.017341539047593196,0.00013023584593320554
2022-02-04,350,0.958904109589041,43.459999084472656,43.51067796990641,0.0062667852834825555,0.0012153715582893536
2022-02-07,25,0.0684931506849315,43.40999984741211,43.268148864840796,-0.19947483393142942,-0.04778658116712173
2022-02-07,32,0.08767123287671233,43.40999984741211,43.23172863380454,0.050562307641555455,-0.046938327187031635
2022-02-07,39,0.10684931506849316,43.40999984741211,43.242540879414825,0.009003500112404752,-0.0361731145003021
2022-02-07,46,0.12602739726027398,43.40999984741211,43.24284428818914,-0.01966396917553061,-0.030612836374226026
2022-02-07,102,0.27945205479452057,43.40999984741211,43.19146308438475,0.02021018199137699,-0.01806021381977582
2022-02-07,193,0.5287671232876713,43.40999984741211,43.2014778458723,0.012074377736838952,-0.009106318309645969
2022-02-07,347,0.9506849315068493,43.40999984741211,43.26421461570076,0.008080627222060939,-0.003538485432756623
2022-02-08,24,0.06575342465753424,46.599998474121094,46.53423147048601,0.025881381663977507,-0.02147881998838508
2022-02-08,31,0.08493150684931507,46.599998474121094,46.53875864401695,-0.03923433637639614,-0.015483344178845098
2022-02-08,38,0.10410958904109589,46.599998474121094,46.554718586851614,-0.0492722390678006,-0.009337697133494109
2022-02-08,45,0.1232876712328767,46.599998474121094,46.53963454630376,0.0033114080255568536,-0.01051364662505208
2022-02-08,101,0.27671232876712326,46.599998474121094,46.5374362769146,-0.006150132938638746,-0.004855000426531249
2022-02-08,192,0.5260273972602739,46.599998474121094,46.600167721761814,0.011315529253244614,6.904425820842088e-06
2022-02-08,346,0.947945205479452,46.599998474121094,46.705408971734606,0.006400288580984487,0.0023835485144025597
2022-02-09,23,0.06301369863013699,51.02000045776367,51.06127396760459,-0.005905274284293839,0.012832768704148114
2022-02-09,30,0.0821917808219178,51.02000045776367,51.0899877606536,-0.06598655935101269,0.016678335456916556
2022-02-09,37,0.10136986301369863,51.02000045776367,51.048255773005295,-0.01584153078152839,0.005461734803477657
2022-02-09,44,0.12054794520547946,51.02000045776367,51.04671425601676,-0.35082793424906755,0.004342318743705732
2022-02-09,100,0.273972602739726,51.02000045776367,51.03014797224613,0.01796831806003444,0.0007258868027701098
2022-02-09,191,0.5232876712328767,51.02000045776367,51.14084135335981,0.008312743473413334,0.004520840322269079
2022-02-09,345,0.9452054794520548,51.02000045776367,51.38322664974208,0.01696584599171918,0.0075053180506586955
2022-02-10,22,0.06027397260273973,46.41999816894531,46.318589064883895,0.019612855650004684,-0.0362841390461241
2022-02-10,29,0.07945205479452055,46.41999816894531,46.35197603363285,-0.19479577237887072,-0.01845688483768974
2022-02-10,36,0.09863013698630137,46.41999816894531,46.35783016902423,-0.04890502610110667,-0.013587611378120111
2022-02-10,43,0.1178082191780822,46.41999816894531,46.36295087328061,-0.11174176095157806,-0.010438097484965637
2022-02-10,50,0.136986301369863,46.41999816894531,46.33659469276428,-0.11043978615383054,-0.013127811650276901
2022-02-10,99,0.27123287671232876,46.41999816894531,46.271829599553215,-0.006476812303310363,-0.011786983541264427
2022-02-10,190,0.5205479452054794,46.41999816894531,46.39066939643731,-0.009771438791269302,-0.0012141302063845443
2022-02-10,344,0.9424657534246575,46.41999816894531,46.471098182585244,-0.009681701565170703,0.0011673776888338424
2022-02-11,21,0.057534246575342465,39.540000915527344,39.61071107864664,-0.2141147003682114,0.031054939975058257
2022-02-11,28,0.07671232876712329,39.540000915527344,39.59253496042709,-0.07326248049411893,0.017308149994483175
2022-02-11,35,0.0958904109589041,39.540000915527344,39.624629527477445,-0.030947255949575415,0.02229672155052468
2022-02-11,42,0.11506849315068493,39.540000915527344,39.59799651904656,0.09280757949171907,0.012737484346378185
2022-02-11,49,0.13424657534246576,39.540000915527344,39.55913040721766,0.1803433622378103,0.0036029522347089536
2022-02-11,98,0.2684931506849315,39.540000915527344,39.742474742116826,0.11002311824587502,0.019023455921948592
2022-02-11,189,0.5178082191780822,39.540000915527344,39.62390368688202,-0.042731260106762384,0.004093646317761681
2022-02-11,343,0.9397260273972603,39.540000915527344,39.76133581925623,-0.01034567046723702,0.0059401753576236145
2022-02-14,25,0.0684931506849315,39.59000015258789,39.44710945212323,0.05188495045719078,-0.052790556489928885
2022-02-14,32,0.08767123287671233,39.59000015258789,39.510459598628465,0.04695739887221401,-0.022939430497565264
2022-02-14,39,0.10684931506849316,39.59000015258789,39.423366333865005,0.10060725213233598,-0.03947493995408647
2022-02-14,46,0.12602739726027398,39.59000015258789,39.472347100247454,0.016860338255030843,-0.023615592380253177
2022-02-14,95,0.2602739726027397,39.59000015258789,39.43985140737913,-0.01709023983656061,-0.014599242360992644
2022-02-14,186,0.5095890410958904,39.59000015258789,39.43823536598352,0.028648271104457806,-0.007537011534448886
2022-02-14,340,0.9315068493150684,39.59000015258789,39.53265169780564,0.0004219139469826729,-0.00155619818772868
2022-02-15,24,0.06575342465753424,46.0099983215332,45.89401428265217,0.047942561612246755,-0.03838624258333639
2022-02-15,31,0.08493150684931507,46.0099983215332,45.93445332675666,0.029147930512267536,-0.019348238514115962
2022-02-15,38,0.10410958904109589,46.0099983215332,45.88753405042411,0.023793391788193233,-0.025600301061441007
2022-02-15,45,0.1232876712328767,46.0099983215332,45.89563663147718,0.023257116163908437,-0.02018594081052914
2022-02-15,94,0.25753424657534246,46.0099983215332,45.90739962202909,0.012286966182084434,-0.008668407539579455
