trade_date,iv7,rv_next_wk,gap,wk_move
2024-12-04,0.7897250000000001,0.9464151316786017,0.15669013167860157,-0.0569579288025891
2026-06-08,2.016975,2.1702887283797705,0.15331372837977053,0.2919310540770905
2024-05-24,0.5968249999999999,0.7480951162604347,0.15127011626043474,-0.058013193636011096
2026-05-22,1.283225,1.4283785505019202,0.14515355050192014,0.17548921882377622
2026-05-07,1.3364749999999999,1.4810239988311407,0.1445489988311408,0.22407102926668832
2025-11-06,1.094375,1.230809341271995,0.13643434127199483,-0.08917789131444509
2024-03-28,0.734625,0.8680216006472227,0.1333966006472227,-0.0921985815602836
2024-10-23,0.9490500000000001,1.078441668663889,0.12939166866388885,0.005330174711282165
2025-03-20,0.929125,1.0570144628216833,0.12788946282168334,-0.11055276381909551
2026-07-02,1.7945,1.9172549572807542,0.12275495728075425,0.06302822736563019
2024-10-30,1.114825,1.2350869353933815,0.12026193539338159,0.004712812960235402
2024-08-21,1.10085,1.2210009071114816,0.12015090711148146,-0.12616710557816613
2025-06-06,0.86205,0.9817050858264008,0.11965508582640083,0.04486176317162238
2026-05-08,1.336325,1.4550159568866694,0.11869095688666942,-0.07444770063119943
2024-04-08,0.945425,1.0600342311361992,0.11460923113619925,-0.09679618268575318
2025-12-10,0.9627,1.0745996370013575,0.11189963700135752,-0.27428456267634016
2026-05-21,1.2474,1.356997454701179,0.10959745470117888,0.26056219491668076
2025-11-07,1.1184,1.2264570282560934,0.10805702825609331,-0.06877546129882572
2025-01-17,0.6595,0.7652512031305416,0.10575120313054165,0.006767148569670978
2025-06-11,0.89165,0.9944678869573752,0.10281788695737515,-0.0013863216266174483
2024-02-21,1.02495,1.126167048171901,0.10121704817190103,0.1004427227448812
2025-04-17,1.3804625000000001,1.479011854552427,0.09854935455242675,0.3115468409586055
2024-11-22,0.6206750000000001,0.7104648634450074,0.08978986344500728,-0.014044943820224809
2024-02-26,0.884025,0.9733075836674584,0.08928258366745845,0.20688818821246668
2025-12-08,1.08515,1.173814286494333,0.088664286494333,-0.14211294019587417
2026-02-25,1.2489000000000001,1.3315994357995862,0.08269943579958605,-0.2117204899777282
2026-03-20,1.258375,1.3339971437735783,0.07562214377357823,-0.08877590926867418
2025-08-11,0.873775,0.9479001058049102,0.07412510580491027,0.07458024209293246
2024-09-13,1.037275,1.10822699036277,0.07095199036277,0.0032894736842101757
2026-01-14,0.8406750000000001,0.9100960790337119,0.06942107903371186,0.14600252661974378
2026-03-23,1.384565,1.4527336940272388,0.0681686940272388,-0.2328172205438066
2024-06-03,0.92885,0.9960668432077954,0.06721684320779542,0.1117502054231716
2024-04-15,1.1117749999999997,1.1772175543424108,0.06544255434241109,-0.190691823899371
2025-08-15,0.7006,0.764177384942731,0.06357738494273102,0.004393994873672646
2025-07-03,0.717025,0.7798931744316112,0.06286817443161119,0.03667296786389418
2024-11-29,0.768325,0.8252662375451099,0.056941237545109824,0.05591168091168064
2025-05-05,1.28745,1.3424390634384882,0.054989063438488195,0.3182167563412759
2024-02-07,0.8064,0.8597297720749804,0.05332977207498035,0.10825325042396816
2025-07-24,0.8682,0.9202226064954198,0.05202260649541979,-0.02499023818820767
2026-01-15,0.8692,0.9211629220527919,0.05196292205279196,0.09686854783207144
2025-06-09,1.022625,1.0717980222751136,0.049173022275113665,0.06712062256809359
2024-08-02,1.6901,1.7294397067002378,0.0393397067002379,0.05593451568894947
2024-01-05,0.666725,0.7017103419012946,0.03498534190129454,0.08211256746337714
2024-12-05,0.833925,0.8685130879879221,0.03458808798792212,-0.025403364229316994
2024-02-08,0.797,0.8309624370223042,0.03396243702230417,0.050861141011840694
2025-10-10,1.234725,1.266977863271435,0.03225286327143495,0.17451037708272432
2025-03-19,0.97925,1.0108165017847328,0.03156650178473286,-0.07941176470588229
2026-01-05,1.0000499999999999,1.0304962450763846,0.030446245076384715,0.10987002437043047
2026-03-04,1.3929,1.4232298445729419,0.030329844572941855,-0.009358996998057756
2025-09-12,0.6933,0.720994253918714,0.02769425391871394,0.1267942583732058
2024-01-03,0.71745,0.7419583052314564,0.024508305231456418,0.0747806180847006
2025-05-23,1.0354999999999999,1.0589416813043762,0.023441681304376294,0.027353689567430006
2024-12-30,0.7964500000000001,0.8136028582333502,0.01715285823335011,0.16428060128847521
2024-06-21,0.786475,0.7996398042231613,0.013164804223161242,-0.046018614270941005
2024-01-18,0.73755,0.7506535932137717,0.013103593213771636,0.19044565565886495
2024-04-03,0.86395,0.8756867822602052,0.011736782260205247,-0.06883116883116902
2025-05-07,1.18215,1.193113601213155,0.010963601213154872,0.4189902034664654
2024-01-19,0.784975,0.792177988689716,0.007202988689716028,-0.025501432664756463
2025-08-18,0.7566,0.7631988166980876,0.006598816698087595,-0.010537790697674465
2025-01-08,0.8936999999999999,0.8949759283086581,0.0012759283086581918,-0.008609271523178696
2024-11-06,0.873175,0.8743189713099915,0.0011439713099914428,-0.13163295221342708
2025-08-25,0.847425,0.84854487297059,0.001119872970590019,-0.04370179948586106
2024-11-14,0.9763,0.9718167278435559,-0.0044832721564440625,-0.03883823032759193
