gate,dip,stop,is_on_days,is_on_rate,is_on_sharpe,is_bp_per_on_day,is_trades_per_on_day,is_sharpe,is_maxdd,is_cagr,is_win_rate,is_worst_day,is_yrs_pos
2.5,0.0055,0.015,742,0.7494949494949495,0.49847678651194427,5.427779433087417,3.2129380053908356,0.43156775531496805,-0.4283432885952533,0.07706376495081613,0.7000838926174496,-0.03127184518942479,3/5
3.0,0.004,0.0221,625,0.6313131313131313,0.4919833519395194,5.878258428167174,3.7344,0.39095257116902077,-0.5536553744844628,0.06675452636355517,0.7930591259640103,-0.04480000000000013,3/5
3.74,0.004,0.03,425,0.4292929292929293,0.4835235905370852,6.63931172761014,3.8423529411764705,0.31693587799803713,-0.3828895905111812,0.046851226283629144,0.8211879975505205,-0.06115295220243684,3/5
2.5,0.005,0.04,742,0.7494949494949495,0.473573411187611,6.038606272967502,2.977088948787062,0.4100120234034737,-0.5324960745580544,0.077694112680746,0.7636939791760978,-0.08060000000000007,3/5
5.0,0.002,0.03,191,0.19292929292929292,0.4663636547280575,6.136967532141401,4.492146596858639,0.20520702083910328,-0.19453704950635486,0.01927640079867543,0.8939393939393939,-0.06060000000000006,2/5
5.0,0.002,0.04,191,0.19292929292929292,0.45907525421353335,6.622531586702568,4.31413612565445,0.20200220678775124,-0.21816392029702636,0.019415329057404174,0.8992718446601942,-0.07890000000000008,2/5
3.34,0.002,0.0221,527,0.5323232323232323,0.4466428705993879,4.678019244008783,4.461100569259962,0.32595719294492526,-0.34095200716134455,0.0449635952968801,0.8809017439387494,-0.04480000000000013,3/5
4.25,0.004,0.04,307,0.3101010101010101,0.4375371209504846,6.641248708574155,3.8338762214983713,0.24386044909194507,-0.35765261469442267,0.02928375379936199,0.8351741716227697,-0.08060000000000007,3/5
5.0,0.005,0.015,191,0.19292929292929292,0.4083165239225507,5.4473843380029585,3.979057591623037,0.17968008631712998,-0.20112712114098819,0.015736979485646563,0.7342105263157894,-0.03127184518942479,2/5
4.25,0.0055,0.03,307,0.3101010101010101,0.3963423627274261,5.934454354987862,3.57328990228013,0.22091104843630205,-0.2201156296527742,0.024406491928272045,0.7766636280765725,-0.060607501875468886,3/5
5.0,0.0025,0.015,191,0.19292929292929292,0.39176542217048405,4.477335081805025,4.481675392670157,0.172400430873174,-0.19967196054549397,0.013843357167411474,0.8294392523364486,-0.03127184518942479,2/5
2.5,0.0055,0.04,742,0.7494949494949495,0.390739916279522,5.00783177346606,2.780323450134771,0.3383082064820709,-0.5132737293700624,0.05655472274051032,0.7484246243334949,-0.08060000000000007,3/5
3.34,0.005,0.04,527,0.5323232323232323,0.38873612165339516,5.488689483819101,3.2296015180265654,0.2837099620858502,-0.47861172394516993,0.04026891251823961,0.7784958871915394,-0.08060000000000007,3/5
2.5,0.004,0.0221,742,0.7494949494949495,0.3705032321132045,4.246217611525962,3.5768194070080863,0.3207894551571048,-0.557066920142117,0.04986401314617672,0.7825923134890731,-0.04480000000000013,3/5
5.0,0.0055,0.04,191,0.19292929292929292,0.3679143468167472,6.272421252437377,3.5287958115183247,0.16190923840439478,-0.24658760925497436,0.012620080959152347,0.7908011869436202,-0.08060000000000007,3/5
3.74,0.004,0.04,425,0.4292929292929293,0.3473495431079308,5.038308321321847,3.6988235294117646,0.22770691504166415,-0.4712171067146418,0.025710081139661334,0.8256997455470738,-0.08060000000000007,3/5
5.0,0.0025,0.0221,191,0.19292929292929292,0.34617172022068055,4.4689024420601,4.424083769633508,0.15234469745209644,-0.18662661585565743,0.011504209490911022,0.8615384615384616,-0.04480000000000013,2/5
3.34,0.0055,0.04,527,0.5323232323232323,0.34061862011191335,4.84186220962897,3.0455407969639468,0.2486006385579263,-0.46263075321195746,0.030850085326108,0.7626168224299066,-0.08060000000000007,3/5
3.74,0.0055,0.015,425,0.4292929292929293,0.3273588041755869,4.058258205940115,3.6282352941176472,0.21460516006132974,-0.37558068080629925,0.02324241056262233,0.7127107652399481,-0.03127184518942479,3/5
3.74,0.005,0.03,425,0.4292929292929293,0.29590569713133985,4.266084838000623,3.538823529411765,0.1939899014989683,-0.3457005321076053,0.017707066079019507,0.7839095744680851,-0.060607501875468886,3/5
3.0,0.005,0.0221,625,0.6313131313131313,0.2919723839078872,3.6421862748112717,3.3952,0.23204131870585404,-0.5456217445564802,0.026909701632896965,0.7544769085768144,-0.04480000000000013,3/5
