date,equity,cash,shares,spot,call_K,put_K,call_val,put_val
2024-04-30,60200.288591930694,507.78858941613214,1500,38.12,51.0,35.0,112.49999748542905,2625.0
2024-05-01,56667.788703857055,507.78858941613214,1500,34.27,51.0,35.0,7.374581619599325e-25,4755.000114440918
2024-05-02,58130.28860372124,507.78858941613214,1500,36.55,51.0,35.0,2.8166369656694026e-35,2797.5000143051147
2024-05-03,60432.78861802636,507.78858941613214,1500,38.97,,35.0,0.0,1470.0000286102295
2024-05-06,63193.0885824301,583.0885875151165,1500,41.38,51.0,35.0,74.99999972060323,614.999994635582
2024-05-07,61664.6002316792,583.0885875151165,1500,40.3,51.0,35.0,13.48834421299977,644.9999883770943
2024-05-08,61657.07030018665,583.0885875151165,1500,40.4,51.0,35.0,58.51829358695415,532.5000062584877
2024-05-09,60958.08859913802,583.0885875151165,1500,39.93,51.0,35.0,8.462950987560336e-19,480.00001162290573
2024-05-10,62338.08858527995,583.0885875151165,1500,41.02,,35.0,0.0,224.99999776482582
2024-05-13,62678.36358824098,615.8635865646087,1500,41.3,51.0,35.0,44.99999899417162,157.50000067055225
2024-05-14,65580.8635865646,615.8635865646087,1500,43.31,51.0,35.0,52.499998826533556,52.499998826533556
2024-05-15,71010.86358505586,615.8635865646087,1500,47.01,51.0,35.0,157.50000067055225,37.49999916180968
2024-05-16,69938.36358354712,615.8635865646087,1500,46.25,51.0,35.0,75.00000251457095,22.49999949708581
2024-05-17,68760.8635865646,615.8635865646087,1500,45.43,,,0.0,0.0
2024-05-20,72409.54960456945,3847.54938140966,1300,48.42,51.0,46.0,1663.9999628067017,7280.000185966492
2024-05-21,72578.54959837056,3847.54938140966,1300,47.92,51.0,46.0,1332.4999690055847,7767.500185966492
2024-05-22,73118.04917994596,3847.54938140966,1300,49.56,51.0,46.0,2340.0000154972076,7182.499814033508
2024-05-23,73969.54926169373,3847.54938140966,1300,48.82,51.0,46.0,298.9999957382679,6954.999876022339
2024-05-24,75828.54938140966,70141.04938140966,0,51.54,,46.0,0.0,5687.5
2024-05-28,75987.0844871626,2946.584428273211,1300,54.17,54.0,46.0,2255.499941110611,4875.0
2024-05-29,74875.58443369724,2946.584428273211,1300,50.85,54.0,46.0,513.4999945759773,6337.5
2024-05-30,74453.08449074633,2946.584428273211,1300,49.78,54.0,46.0,129.99999951571226,6922.500061988831
2024-05-31,71944.08455225086,2946.584428273211,1300,48.55,,46.0,0.0,5882.500123977661
2024-06-03,72073.10953950442,3368.1094209507805,1300,48.68,54.0,46.0,461.5000054240227,5882.500123977661
2024-06-04,72528.10941746391,3368.1094209507805,1300,47.58,54.0,46.0,169.00000348687172,7475.0
2024-06-05,76226.60947984018,3368.1094209507805,1300,53.78,54.0,46.0,1735.4999721050262,4680.000030994415
2024-06-06,76434.60946589269,3368.1094209507805,1300,52.46,54.0,46.0,754.0000170469284,5622.500061988831
2024-06-07,76408.6092349843,3368.1094209507805,1300,51.91,,46.0,0.0,5557.499814033508
2024-06-10,77138.55931727446,5079.559391661058,1300,54.12,54.0,46.0,2879.5000433921814,4582.499969005585
2024-06-11,77307.55929247892,5079.559391661058,1300,54.23,54.0,46.0,2723.5000371932983,4452.499938011169
2024-06-12,78347.55956522978,5079.559391661058,1300,58.75,54.0,46.0,6467.499876022339,3360.5000495910645
2024-06-13,77964.05945364988,5079.559391661058,1300,60.74,54.0,46.0,8904.999876022339,2827.4999380111694
2024-06-14,78458.05945364988,75273.05939166105,0,60.03,,46.0,0.0,3185.0000619888306
2024-06-17,79315.81539358653,4633.815390725498,1200,62.8,62.0,46.0,2873.9999771118164,2195.9999799728394
2024-06-18,80383.8154651121,4633.815390725498,1200,65.19,62.0,46.0,4439.9999141693115,1961.9999885559082
2024-06-20,78919.81536569155,4633.815390725498,1200,59.93,62.0,46.0,498.0000078678131,2867.9999828338623
2024-06-21,77359.81543650187,4633.815390725498,1200,58.02,,46.0,0.0,3102.000045776367
2024-06-24,73117.09533676661,5329.095396132831,1200,53.11,62.0,46.0,204.0000021457672,4259.999942779541
2024-06-25,74845.09535965479,5329.095396132831,1200,55.32,62.0,46.0,204.0000021457672,3335.9999656677246
2024-06-26,74443.09536680735,5329.095396132831,1200,54.71,62.0,46.0,168.00000071525574,3629.9999713897705
2024-06-27,73471.09546519972,5329.095396132831,1200,53.86,62.0,46.0,17.999999597668648,3528.000068664551
2024-06-28,74851.0954419092,5329.095396132831,1200,55.35,,46.0,0.0,3102.000045776367
2024-07-01,74736.0153198973,5412.015394105081,1200,55.42,62.0,46.0,107.99999982118607,2927.9999256134033
2024-07-02,76632.01534063971,5412.015394105081,1200,57.69,62.0,46.0,162.00000196695328,2153.999948501587
2024-07-03,79266.01542843736,5412.015394105081,1200,60.7,62.0,46.0,594.0000057220459,1608.0000400543213
2024-07-05,79938.01541413224,5412.015394105081,1200,60.81,,46.0,0.0,1554.0000200271606
2024-07-08,83040.31553229249,8976.315502251748,1200,64.34,62.0,46.0,4079.9999713897705,936.0000014305115
2024-07-09,82656.31554945862,8976.315502251748,1200,64.16,62.0,46.0,4229.9999713897705,918.0000185966492
2024-07-10,84312.31548508561,8976.315502251748,1200,68.64,62.0,46.0,7650.0,617.9999828338623
2024-07-11,83130.31544932282,8976.315502251748,1200,61.78,62.0,46.0,1242.0000314712524,1259.9999785423279
2024-07-12,84294.31551512635,83370.31550225175,0,64.08,,46.0,0.0,924.0000128746033
2024-07-15,84758.7154496089,8720.715448178413,1200,64.21,66.0,46.0,1782.0000171661377,768.0000185966492
2024-07-16,85574.71542815125,8720.715448178413,1200,65.34,66.0,46.0,2166.000008583069,611.9999885559082
2024-07-17,73838.71539730584,8720.715448178413,1200,51.41,66.0,46.0,77.99999937415123,3503.999948501587
2024-07-18,74114.71532282984,8720.715448178413,1200,51.78,66.0,46.0,23.999999463558197,3281.9998741149902
2024-07-19,70670.71544817841,8720.715448178413,1200,47.0,,46.0,0.0,5550.0
2024-07-22,74873.10043384215,3457.6004508406545,1300,52.85,66.0,46.0,71.49999840185046,2781.999981403351
2024-07-23,72390.10043989574,3457.6004508406545,1300,50.44,66.0,46.0,64.99999854713678,3425.499987602234
2024-07-24,67079.60051341064,3457.6004508406545,1300,42.51,66.0,46.0,25.999999418854713,8385.00006198883
2024-07-25,65909.60082277365,3457.6004508406545,1300,39.59,66.0,46.0,3.0362667829982563e-83,10985.000371932983
2024-07-26,66689.60026487417,3457.6004508406545,1300,41.99,,46.0,0.0,8644.999814033508
2024-07-29,66133.00563641923,3486.0054500168812,1300,41.73,66.0,46.0,19.499999564141035,8417.500185966492
2024-07-30,64570.001974544895,3486.0054500168812,1300,37.13,66.0,46.0,152.50335149432817,12967.499876022339
2024-07-31,67589.00563641923,3486.0054500168812,1300,44.6,66.0,46.0,19.499999564141035,6142.500185966492
2024-08-01,65113.56376564393,3486.0054500168812,1300,34.99,66.0,46.0,11.941932328275378,16152.500247955322
2024-08-02,63669.50594592753,3486.0054500168812,1300,29.32,,46.0,0.0,22067.500495910645
2024-08-05,63933.75499044618,3489.8404497422903,1300,27.89,66.0,46.0,25.585459296110166,24212.5
2024-08-06,63354.27574508394,3489.8404497422903,1300,28.61,66.0,46.0,13.56445670302377,22684.999752044678
2024-08-07,63848.84094565293,3489.8404497422903,1300,26.08,66.0,46.0,3.228724975445299e-137,26455.000495910645
2024-08-08,63783.84032576463,3489.8404497422903,1300,31.53,66.0,46.0,8.594249405937193e-174,19304.99987602234
2024-08-09,63140.340077809306,3489.8404497422903,1300,30.96,,46.0,0.0,19402.499628067017
2024-08-12,63547.175945378345,3493.6754494676993,1300,31.47,66.0,46.0,2.2983131749854615e-43,19142.500495910645
2024-08-13,63365.17532549004,3493.6754494676993,1300,35.33,66.0,46.0,3.489925890415799e-41,13942.499876022339
2024-08-14,63124.67557344536,3493.6754494676993,1300,34.97,66.0,46.0,3.8403944907982445e-64,14170.000123977661
2024-08-15,63345.67551145654,3493.6754494676993,1300,40.09,66.0,46.0,3.3323356285425855e-79,7735.000061988831
2024-08-16,63287.1754494677,63287.1754494677,0,39.72,,,0.0,0.0
2024-08-19,63805.27484184985,1820.2747350383347,1400,41.73,40.0,37.0,3891.9999599456787,7455.000066757202
2024-08-20,63588.27479511982,1820.2747350383347,1400,40.04,40.0,37.0,2268.00000667572,7980.000066757202
2024-08-21,64113.274434630934,1820.2747350383347,1400,41.77,40.0,37.0,3395.000100135803,7209.999799728394
2024-08-22,63637.27479178196,1820.2747350383347,1400,37.51,40.0,37.0,427.0000100135803,9730.000066757202
2024-08-23,65863.27473503834,57813.274735038336,0,40.39,,37.0,0.0,8050.0
2024-08-26,65678.40496274715,5604.4047224212245,1400,37.34,40.0,37.0,1966.9999599456787,9765.000200271606
2024-08-27,66126.40475913769,5604.4047224212245,1400,38.57,40.0,37.0,2225.999963283539,8750.0
2024-08-28,66035.40471073872,5604.4047224212245,1400,36.5,40.0,37.0,1344.0000116825104,10675.0
2024-08-29,65769.4047246117,5604.4047224212245,1400,36.17,40.0,37.0,97.9999978095293,9625.0
2024-08-30,67862.40465566402,5604.4047224212245,1400,38.92,,37.0,0.0,7769.999933242798
2024-09-03,62051.33958582019,1706.3397287595826,1500,30.05,40.0,37.0,67.49999988824129,15337.499856948853
2024-09-04,62523.83930010905,1706.3397287595826,1500,30.26,40.0,37.0,22.49999949708581,15449.999570846558
2024-09-05,61495.36039451959,1706.3397287595826,1500,29.77,40.0,37.0,15.97919118884439,15149.999856948853
2024-09-06,60468.84030096417,1706.3397287595826,1500,25.95,,37.0,0.0,19837.50057220459
2024-09-09,59834.114871363134,1739.1147278090748,1500,27.47,40.0,37.0,22.49999949708581,16912.500143051147
2024-09-10,60119.114728311986,1739.1147278090748,1500,28.31,40.0,37.0,22.49999949708581,15937.5
2024-09-11,62871.614154703806,1739.1147278090748,1500,32.23,40.0,37.0,9.006722719143949e-07,12787.49942779541
2024-09-12,62654.11429865563,1739.1147278090748,1500,31.81,40.0,37.0,1.6700778365239602e-16,13199.999570846558
2024-09-13,64274.11472780907,1739.1147278090748,1500,33.44,,37.0,0.0,12375.0
2024-09-16,62816.93944755847,1856.9397328784498,1500,32.13,40.0,37.0,97.49999921768904,12862.499713897705
2024-09-17,62374.4401628142,1856.9397328784498,1500,32.21,40.0,37.0,97.49999921768904,12300.000429153442
2024-09-18,61984.43959049785,1856.9397328784498,1500,31.13,40.0,37.0,29.999999329447746,13462.499856948853
2024-09-19,64616.93994795809,1856.9397328784498,1500,35.13,40.0,37.0,22.49999949708581,10087.500214576721
2024-09-20,63056.93973287844,1856.9397328784498,1500,33.55,,37.0,0.0,10875.0
2024-09-23,63494.78987078646,2017.2897290764186,1500,33.92,40.0,37.0,127.50000134110451,10725.000143051147
2024-09-24,63449.78980239013,2017.2897290764186,1500,35.1,40.0,37.0,142.49999821186066,8925.000071525574
2024-09-25,64364.78951382915,2017.2897290764186,1500,35.77,40.0,37.0,157.50000067055225,8849.999785423279
2024-09-26,67184.78972728827,2017.2897290764186,1500,39.6,40.0,37.0,982.5000017881393,6750.0
2024-09-27,66014.78951449969,2017.2897290764186,1500,37.64,,37.0,0.0,7537.499785423279
2024-09-30,64981.364694583215,2843.8646919010016,1500,36.63,40.0,37.0,682.499997317791,7875.0
2024-10-01,63406.36483327576,2843.8646919010016,1500,33.55,40.0,37.0,112.50000167638063,10350.000143051147
2024-10-02,64351.36469424794,2843.8646919010016,1500,34.95,40.0,37.0,104.99999765306711,9187.5
2024-10-03,64306.36469273919,2843.8646919010016,1500,35.25,40.0,37.0,37.49999916180968,8625.0
2024-10-04,65333.86476342657,2843.8646919010016,1500,36.71,,37.0,0.0,7425.000071525574
2024-10-07,65147.71474166492,3287.7146817622515,1500,36.36,40.0,37.0,480.00001162290573,7800.000071525574
2024-10-08,65822.71461291888,3287.7146817622515,1500,37.47,40.0,37.0,494.999997317791,6824.999928474426
2024-10-09,66347.71465583422,3287.7146817622515,1500,38.6,40.0,37.0,689.9999901652336,5849.999964237213
2024-10-10,66040.21446830311,3287.7146817622515,1500,37.76,40.0,37.0,112.49999888241291,6224.999785423279
2024-10-11,66962.71461023667,3287.7146817622515,1500,38.65,,37.0,0.0,5699.999928474426
2024-10-14,68699.56456013302,5999.564620929751,1500,40.82,40.0,37.0,2865.0000393390656,4334.999978542328
2024-10-15,66082.064694914,5999.564620929751,1500,34.47,40.0,37.0,172.4999975413084,8550.000071525574
2024-10-16,66112.06469357292,5999.564620929751,1500,34.45,40.0,37.0,112.49999888241291,8550.000071525574
2024-10-17,66494.56462176793,5999.564620929751,1500,35.23,40.0,37.0,37.49999916180968,7687.5
2024-10-18,66194.56483550646,5999.564620929751,1500,35.28,,37.0,0.0,7275.000214576721
2024-10-21,65766.71386533359,2214.7136338291502,1600,35.11,40.0,37.0,183.99999737739563,7560.000228881836
2024-10-22,65294.713558012045,2214.7136338291502,1600,34.68,40.0,37.0,87.99999952316284,7679.999923706055
2024-10-23,64502.71355807166,2214.7136338291502,1600,33.77,40.0,37.0,23.999999463558197,8279.999923706055
2024-10-24,64862.71363335342,2214.7136338291502,1600,34.28,40.0,37.0,4.7572957125335705e-07,7800.0
2024-10-25,65510.71363382915,2214.7136338291502,1600,35.31,,37.0,0.0,6800.0
2024-10-28,65094.31362667659,2582.31363382915,1600,35.37,40.0,37.0,280.0000071525574,6200.0
2024-10-29,66366.31362047771,2582.31363382915,1600,37.95,40.0,37.0,1151.9999980926514,4215.999984741211
2024-10-30,64270.31340506653,2582.31363382915,1600,33.95,40.0,37.0,71.99999988079071,7439.999771118164
2024-10-31,63078.31393900493,2582.31363382915,1600,30.01,40.0,37.0,3.2635957949195246e-26,12480.000305175781
2024-11-01,62766.31386271099,2582.31363382915,1600,30.89,,37.0,0.0,10760.000228881836
2024-11-04,62327.51386508921,2647.513634955678,1600,30.36,40.0,37.0,55.99999874830246,11160.000228881836
2024-11-05,62551.51340696791,2647.513634955678,1600,31.44,40.0,37.0,39.99999910593033,9639.999771118164
2024-11-06,63759.51367363909,2647.513634955678,1600,34.11,40.0,37.0,23.999999463558197,6560.000038146973
2024-11-07,64095.513612961564,2647.513634955678,1600,36.29,40.0,37.0,39.99999910593033,3423.9999771118164
2024-11-08,63271.51348999718,2647.513634955678,1600,35.42,,37.0,0.0,3951.999855041504
2024-11-11,62135.83355746845,2727.8336329279277,1600,32.77,40.0,37.0,103.99999916553497,7079.999923706055
2024-11-12,61951.83363400081,2727.8336329279277,1600,31.67,40.0,37.0,47.999998927116394,8600.0
2024-11-13,61975.83355717042,2727.8336329279277,1600,29.62,40.0,37.0,23.999999463558197,11879.999923706055
2024-11-14,61983.83355663398,2727.8336329279277,1600,29.61,40.0,37.0,9.354595491778697e-29,11879.999923706055
2024-11-15,61919.83363292793,61919.83363292793,0,26.66,,,0.0,0.0
2024-11-18,62231.933170212564,2421.9330653083925,2000,27.71,27.5,25.0,3009.999990463257,7400.000095367432
2024-11-19,62401.933117760476,2421.9330653083925,2000,27.83,27.5,25.0,2879.9999952316284,7200.000047683716
2024-11-20,62361.93295086747,2421.9330653083925,2000,27.16,27.5,25.0,2230.0000190734863,7849.999904632568
2024-11-21,63651.93300808793,2421.9330653083925,2000,28.46,27.5,25.0,2289.9999618530273,6599.999904632568
2024-11-22,63711.93301762467,57411.93306530839,0,28.48,,25.0,0.0,6299.999952316284
2024-11-25,63278.875728580795,3362.3757987950676,1900,29.34,30.0,25.0,1092.5000339746475,5262.999963760376
2024-11-26,62290.875769633494,3362.3757987950676,1900,28.12,30.0,25.0,237.49999292194843,5737.999963760376
2024-11-27,60846.87570883303,3362.3757987950676,1900,26.97,30.0,25.0,28.49999936297536,6269.99990940094
2024-11-29,62347.87586221441,3362.3757987950676,1900,28.08,,25.0,0.0,5633.500063419342
2024-12-02,64760.4157389698,1940.4157675800304,2000,30.27,30.0,25.0,2500.0,4779.9999713897705
2024-12-03,64520.41587486839,1940.4157675800304,2000,29.69,30.0,25.0,1719.9999690055847,4920.000076293945
2024-12-04,65250.41575804329,1940.4157675800304,2000,30.9,30.0,25.0,2700.000047683716,4210.000038146973
2024-12-05,64800.41564241028,1940.4157675800304,2000,29.13,30.0,25.0,530.0000011920929,5129.999876022339
2024-12-06,66030.41572943307,1940.4157675800304,2000,29.65,,25.0,0.0,4789.999961853027
2024-12-09,65737.5158139763,3987.515830665586,2000,29.21,30.0,25.0,1449.999988079071,4779.9999713897705
2024-12-10,64067.5158706007,3987.515830665586,2000,27.1,30.0,25.0,320.0000077486038,6200.000047683716
2024-12-11,66307.51594153023,3987.515830665586,2000,29.14,30.0,25.0,849.9999940395355,4890.000104904175
2024-12-12,65667.51583662606,3987.515830665586,2000,28.39,30.0,25.0,340.0000035762787,5240.000009536743
2024-12-13,67987.51582112885,63977.51583066559,0,30.79,,25.0,0.0,4009.999990463257
2024-12-16,68296.11601987456,2756.1159388122537,2000,32.5,32.5,25.0,2779.9999713897705,3320.0000524520874
2024-12-17,67616.11588397599,2756.1159388122537,2000,31.12,32.5,25.0,1319.9999928474426,3939.9999380111694
2024-12-18,64296.11594209051,2756.1159388122537,2000,27.76,32.5,25.0,229.99999672174454,6250.0
2024-12-19,62626.11603485024,2756.1159388122537,2000,26.25,32.5,25.0,29.999999329447746,7400.000095367432
2024-12-20,63656.11598649597,2756.1159388122537,2000,27.35,,25.0,0.0,6200.000047683716
2024-12-23,66347.71579182125,3007.7159399387815,2000,29.69,32.5,25.0,190.0000050663948,4149.9998569488525
2024-12-24,67247.7159414289,3007.7159399387815,2000,30.57,32.5,25.0,149.99999850988388,3250.0
2024-12-26,67277.71589337266,3007.7159399387815,2000,30.51,32.5,25.0,49.99999888241291,3299.999952316284
2024-12-27,65887.71599715925,3007.7159399387815,2000,29.72,,25.0,0.0,3440.000057220459
2024-12-30,63131.842830378184,3101.8428393188815,2000,27.94,32.5,25.0,109.99999940395355,4259.999990463257
2024-12-31,62621.84288767315,3101.8428393188815,2000,27.3,32.5,25.0,29.999999329447746,4950.000047683716
2025-01-02,63221.56549724494,3101.8428393188815,2000,27.71,32.5,25.0,20.277370684171014,4720.0000286102295
2025-01-03,66081.84274871982,3101.8428393188815,2000,29.88,,25.0,0.0,3219.99990940094
2025-01-06,71121.84291990436,6301.8429294411035,2000,32.53,32.5,25.0,2490.000009536743,2250.0
2025-01-07,70471.8428960625,6301.8429294411035,2000,31.13,32.5,25.0,1009.9999904632568,2919.9999570846558
2025-01-08,69631.84292914308,6301.8429294411035,2000,30.2,32.5,25.0,190.0000050663948,3120.0000047683716
2025-01-10,66371.8428626839,6301.8429294411035,2000,28.0,,25.0,0.0,4069.999933242798
2025-01-13,65978.36274498887,660.3629141468497,2200,27.75,32.5,25.0,308.0000013113022,4575.99983215332
2025-01-14,66583.36282268353,660.3629141468497,2200,28.23,32.5,25.0,274.99999180436134,4091.999900341034
2025-01-15,68926.36287284084,660.3629141468497,2200,29.94,32.5,25.0,385.0000098347664,2782.9999685287476
2025-01-16,69322.36296832003,660.3629141468497,2200,30.02,32.5,25.0,76.99999827891588,2695.0000524520874
2025-01-17,73656.36291939206,72149.36291414686,0,32.51,,25.0,0.0,1507.0000052452087
2025-01-21,73910.25590561815,3885.7559231419114,2100,33.68,34.0,25.0,1753.5000175237656,1050.0
2025-01-22,75233.25596569963,3885.7559231419114,2100,35.09,34.0,25.0,3338.9999449253082,997.4999874830246
2025-01-23,75338.25586306043,3885.7559231419114,2100,34.87,34.0,25.0,2404.5000851154327,630.0000250339508
2025-01-24,73668.75592314191,3885.7559231419114,2100,32.73,,25.0,0.0,1050.0
2025-01-27,62182.090848292784,1099.0909305769947,2200,25.05,34.0,25.0,164.99999836087227,6137.99991607666
2025-01-28,61808.09089033641,1099.0909305769947,2200,25.36,34.0,25.0,76.99999827891588,4993.99995803833
2025-01-29,62369.091005239265,1099.0909305769947,2200,25.66,34.0,25.0,54.9999987706542,4873.000073432922
2025-01-30,64118.090926069395,1099.0909305769947,2200,27.22,34.0,25.0,32.99999926239252,3167.9999947547913
2025-01-31,63612.09091484137,1099.0909305769947,2200,26.97,,25.0,0.0,3178.999984264374
2025-02-03,61765.74078698121,1188.7409321259704,2200,25.5,34.0,25.0,76.99999827891588,4553.999853134155
2025-02-04,62205.74095433615,1188.7409321259704,2200,26.27,34.0,25.0,54.9999987706542,3278.000020980835
2025-02-05,63822.740923848374,1188.7409321259704,2200,27.76,34.0,25.0,231.0000030323863,1792.9999947547913
2025-02-06,63635.74096359722,1188.7409321259704,2200,27.65,34.0,25.0,3.1410603923322323e-13,1617.0000314712524
2025-02-07,61501.74088491908,1188.7409321259704,2200,26.33,,25.0,0.0,2386.9999527931213
2025-02-10,62586.23091666326,1195.2309316612777,2200,27.35,34.0,25.0,32.99999926239252,1253.9999842643738
2025-02-11,62729.23031994752,1195.2309316612777,2200,27.41,34.0,25.0,0.000616958968633515,1232.0000052452087
2025-02-12,62586.230899394744,1195.2309316612777,2200,27.5,34.0,25.0,2.1065860354969095e-06,890.9999698400497
2025-02-13,64324.23092772551,1195.2309316612777,2200,28.49,34.0,25.0,1.8630081299204983e-09,450.99999606609344
2025-02-14,64236.2309280552,1195.2309316612777,2200,28.54,,25.0,0.0,252.999996393919
2025-02-18,67221.30093133263,1243.3009302671996,2200,29.97,34.0,25.0,54.9999987706542,98.99999983608723
2025-02-19,70312.30092477612,1243.3009302671996,2200,31.45,34.0,25.0,176.0000042617321,54.9999987706542
2025-02-20,70917.3009302672,1243.3009302671996,2200,31.67,34.0,25.0,54.9999987706542,54.9999987706542
2025-02-21,64493.3009302672,1243.3009302671996,2200,28.75,,,0.0,0.0
2025-02-24,61360.8757468041,2964.375836341456,1900,26.71,34.0,26.0,47.499998938292265,7694.99990940094
2025-02-25,59394.37619937472,2964.375836341456,1900,25.04,34.0,26.0,28.49999936297536,8882.50036239624
2025-02-26,60268.37570107989,2964.375836341456,1900,26.35,34.0,26.0,28.49999936297536,7267.49986410141
2025-02-27,56477.87574574239,2964.375836341456,1900,21.74,34.0,26.0,7.731714379279061e-64,12207.49990940094
2025-02-28,57408.87574574239,2964.375836341456,1900,22.73,,26.0,0.0,11257.49990940094
2025-03-03,55981.43555911221,161.43584521450134,2000,20.51,34.0,26.0,7.016972504530998e-20,14799.999713897705
2025-03-04,54781.435941476004,161.43584521450134,2000,20.63,34.0,26.0,39.99999910593033,13400.000095367432
2025-03-05,56401.43575051762,161.43584521450134,2000,21.96,34.0,26.0,29.999999329447746,12349.999904632568
2025-03-06,55321.43565447964,161.43584521450134,2000,19.23,34.0,26.0,1.3304451936689501e-103,16699.999809265137
2025-03-07,55641.4361313168,161.43584521450134,2000,20.89,,26.0,0.0,13700.000286102295
2025-03-10,54047.01688659199,167.33584479205342,2000,17.99,34.0,26.0,200.31933966978644,18100.000381469727
2025-03-11,51927.33622626178,167.33584479205342,2000,17.33,34.0,26.0,4.4088941731146093e-48,17100.000381469727
2025-03-12,53092.64146888552,167.33584479205342,2000,18.39,34.0,26.0,454.69475737626254,16600.000381469727
2025-03-13,53357.33565405719,167.33584479205342,2000,18.12,34.0,26.0,2.6587205037866234e-126,16949.999809265137
2025-03-14,54247.335844792055,167.33584479205342,2000,19.79,,26.0,0.0,14500.0
2025-03-17,54973.23555826731,173.2358443696055,2000,20.75,34.0,26.0,6.150067703584105e-19,13299.999713897705
2025-03-18,54213.2361304719,173.2358443696055,2000,19.92,34.0,26.0,4.487830282599274e-30,14200.000286102295
2025-03-19,53523.23603510447,173.2358443696055,2000,20.4,34.0,26.0,1.887910547457326e-41,12550.000190734863
2025-03-20,53755.60904020736,173.2358443696055,2000,19.9,34.0,26.0,17.626518059953188,13799.999713897705
2025-03-21,53303.23593973704,173.2358443696055,2000,19.24,,26.0,0.0,14650.000095367432
2025-03-24,53880.23555826731,160.2358443696055,2000,20.96,34.0,26.0,3.871682278249915e-18,11799.999713897705
2025-03-25,53501.384465996714,160.2358443696055,2000,20.55,34.0,26.0,158.85147374032306,12400.000095367432
2025-03-26,52980.62848412484,160.2358443696055,2000,18.78,34.0,26.0,39.60707414247061,15299.999713897705
2025-03-27,52710.23546289988,160.2358443696055,2000,17.7,34.0,26.0,7.192432711375792e-136,17149.999618530273
2025-03-28,52430.235844369614,160.2358443696055,2000,16.01,,26.0,0.0,20250.0
2025-03-31,52107.23527216502,147.2358443696055,2000,15.93,34.0,26.0,1.4276633679826545e-45,20099.99942779541
2025-04-01,52447.2364165742,147.2358443696055,2000,15.95,34.0,26.0,9.664116173993793e-61,20400.00057220459
2025-04-02,52397.23584436961,147.2358443696055,2000,16.25,34.0,26.0,7.792044302374588e-87,19750.0
2025-04-03,50258.037942265,147.2358443696055,2000,11.41,34.0,26.0,1259.1971391651534,28549.999237060547
2025-04-04,51487.23546289988,147.2358443696055,2000,8.72,,26.0,0.0,33899.99961853027
2025-04-07,52344.23603510447,134.2358443696055,2000,9.33,34.0,26.0,4.358036134534024e-133,33550.00019073486
2025-04-08,52814.23565363474,134.2358443696055,2000,8.24,34.0,26.0,3.89738359077151e-213,36199.99980926514
2025-04-09,52134.23603510447,134.2358443696055,2000,12.85,34.0,26.0,8.678637371641806e-151,26300.000190734863
2025-04-10,53244.23527216502,134.2358443696055,2000,9.63,34.0,26.0,0.0,33849.99942779541
2025-04-11,52334.23565363474,134.2358443696055,2000,10.25,,26.0,0.0,31699.999809265137
2025-04-14,52021.23584436961,121.2358443696055,2000,10.45,34.0,26.0,9.922697504254935e-148,31000.0
2025-04-15,52011.23584436961,121.2358443696055,2000,10.57,34.0,26.0,2.8181366691482724e-217,30750.0
2025-04-16,51571.23584436961,121.2358443696055,2000,9.35,34.0,26.0,0.0,32750.0
2025-04-17,50531.23508143015,121.2358443696055,2000,9.18,,26.0,0.0,32049.999237060547
2025-04-21,52768.23508143015,108.2358443696055,2000,8.68,34.0,26.0,2.289996904951702e-148,35299.99923706055
2025-04-22,51988.23584436961,108.2358443696055,2000,9.19,34.0,26.0,1.254159715518401e-181,33500.0
2025-04-23,52318.23489069529,108.2358443696055,2000,10.23,34.0,26.0,1.3845427675879062e-229,31749.999046325684
2025-04-24,53138.23565363474,108.2358443696055,2000,12.04,34.0,26.0,0.0,28949.999809265137
2025-04-25,51918.23546289988,108.2358443696055,2000,12.33,,26.0,0.0,27149.999618530273
2025-04-28,52173.535839732365,983.5358421165498,2000,12.25,13.0,26.0,810.0000023841858,27500.0
2025-04-29,52403.53526812382,983.5358421165498,2000,11.87,13.0,26.0,420.00000178813934,28099.99942779541
2025-04-30,52333.536031063275,983.5358421165498,2000,12.11,13.0,26.0,420.00000178813934,27550.000190734863
2025-05-01,52393.53584122248,983.5358421165498,2000,12.06,13.0,26.0,210.00000089406967,27500.0
2025-05-02,52223.53584211655,26973.53584211655,0,13.32,,26.0,0.0,25250.0
2025-05-05,51883.23566966839,1543.2358556348845,2000,13.01,14.0,26.0,629.9999952316284,24949.999809265137
2025-05-06,52423.23604994603,1543.2358556348845,2000,12.62,14.0,26.0,409.9999964237213,26050.000190734863
2025-05-07,52803.23507958241,1543.2358556348845,2000,13.27,14.0,26.0,580.0000131130219,25299.999237060547
2025-05-08,53103.23643558808,1543.2358556348845,2000,13.67,14.0,26.0,429.9999922513962,24650.00057220459
2025-05-09,53533.235855634885,29533.235855634885,0,14.09,,26.0,0.0,24000.0
2025-05-12,47500.25560528822,2149.2559507567485,1800,17.15,17.5,26.0,1179.0000021457672,15659.999656677246
2025-05-13,46042.25598079749,2149.2559507567485,1800,18.59,17.5,26.0,2618.999969959259,13050.0
2025-05-14,46195.2560322959,2149.2559507567485,1800,18.83,17.5,26.0,2808.0000042915344,12960.000085830688
2025-05-15,47194.25544435569,2149.2559507567485,1800,18.48,17.5,26.0,2033.9999914169312,13814.99948501587
2025-05-16,47338.25595075675,47338.25595075675,0,18.39,,,0.0,0.0
