entry_date,expiration,dte,spot_entry,S_exp,k_short,k_long,width,width_pct,short_delta,credit,credit_pct_width,max_loss_share,pnl_share,ror,breach,max_loss_hit,win,move_pct,year
2025-03-10,2025-03-21,11,17.99,19.28,18.0,19.0,1.0,0.05558643690939411,0.5529,0.40200000000000014,0.40200000000000014,0.5979999999999999,-0.5979999999999999,-1.0,True,True,False,0.07170650361311859,2025
2025-03-24,2025-04-04,11,21.0,8.73,22.0,23.0,1.0,0.047619047619047616,0.4132,0.31000000000000005,0.31000000000000005,0.69,0.31000000000000005,0.4492753623188407,False,False,True,-0.5842857142857143,2025
2025-04-07,2025-04-17,10,9.15,9.2,10.0,11.0,1.0,0.1092896174863388,0.4931,0.30599999999999994,0.30599999999999994,0.6940000000000001,0.30599999999999994,0.44092219020172896,False,False,True,0.005464480874316724,2025
2025-04-21,2025-05-02,11,8.71,13.29,9.0,10.0,1.0,0.11481056257175659,0.51188,0.358,0.358,0.642,-0.642,-1.0,True,True,False,0.525832376578645,2025
2025-05-05,2025-05-16,11,13.05,18.39,14.0,15.0,1.0,0.07662835249042145,0.3937,0.266,0.266,0.734,-0.734,-1.0,True,True,False,0.40919540229885065,2025
2025-05-19,2025-05-30,11,18.06,16.17,19.0,20.0,1.0,0.05537098560354375,0.4135,0.30600000000000005,0.30600000000000005,0.694,0.30600000000000005,0.44092219020172924,False,False,True,-0.10465116279069753,2025
2025-06-02,2025-06-13,11,16.9,20.04,17.0,18.0,1.0,0.0591715976331361,0.5208,0.41600000000000004,0.41600000000000004,0.584,-0.584,-1.0,True,True,False,0.1857988165680473,2025
2025-06-16,2025-06-27,11,21.9,25.11,22.0,23.0,1.0,0.04566210045662101,0.5219,0.43200000000000005,0.43200000000000005,0.568,-0.568,-1.0,True,True,False,0.14657534246575343,2025
2025-06-30,2025-07-11,11,25.11,27.29,26.0,27.0,1.0,0.039824771007566706,0.4257,0.30399999999999994,0.30399999999999994,0.6960000000000001,-0.6960000000000001,-1.0,True,True,False,0.08681800079649538,2025
2025-07-14,2025-07-25,11,26.5,25.6,27.0,28.0,1.0,0.03773584905660377,0.4828,0.39400000000000013,0.39400000000000013,0.6059999999999999,0.39400000000000013,0.6501650165016505,False,False,True,-0.03396226415094339,2025
