structure,entry_date,expiration,dte,spot_entry,exit_date,S_exit,exit_kind,k_lo,k_hi,width,width_pct,primary_delta,net,net_pct_width,max_loss_share,pnl_share,ror,win,move_pct,year
bull_put,2025-09-08,2025-09-19,11,27.08,2025-09-19,33.02,expiry,24.0,25.0,1.0,0.03692762186115214,-0.2638,0.20400000000000007,0.20400000000000007,0.7959999999999999,0.20400000000000007,0.256281407035176,True,0.21935007385524385,2025
bull_put,2025-09-22,2025-10-03,11,34.43,2025-10-03,38.23,expiry,31.0,32.0,1.0,0.02904443799012489,-0.2839,0.20000000000000007,0.20000000000000007,0.7999999999999999,0.20000000000000007,0.2500000000000001,True,0.1103688643624745,2025
bull_put,2025-10-06,2025-10-17,11,41.71,2025-10-17,40.29,expiry,38.0,39.0,1.0,0.02397506593143131,-0.3183,0.21199999999999997,0.21199999999999997,0.788,0.21199999999999997,0.2690355329949238,True,-0.03404459362263246,2025
bull_put,2025-10-20,2025-10-31,11,42.24,2025-10-31,47.78,expiry,38.0,39.0,1.0,0.023674242424242424,-0.3117,0.28,0.28,0.72,0.28,0.38888888888888895,True,0.13115530303030298,2025
bull_put,2025-11-03,2025-11-14,11,48.58,2025-11-14,38.86,expiry,44.0,45.0,1.0,0.02058460271716756,-0.3014,0.14200000000000013,0.14200000000000013,0.8579999999999999,-0.8579999999999999,-1.0,False,-0.20008233841086864,2025
bull_put,2025-11-17,2025-11-28,11,36.84,2025-11-28,41.26,expiry,33.0,34.0,1.0,0.027144408251900107,-0.3125,0.1200000000000001,0.1200000000000001,0.8799999999999999,0.1200000000000001,0.1363636363636365,True,0.11997828447339831,2025
bull_put,2025-12-02,2025-12-19,17,43.8,2025-12-19,41.72,expiry,39.0,40.0,1.0,0.022831050228310504,-0.3034,0.17600000000000016,0.17600000000000016,0.8239999999999998,0.17600000000000016,0.21359223300970898,True,-0.0474885844748858,2025
bull_put,2025-12-22,2026-01-02,11,43.26,2026-01-02,47.24,expiry,40.0,41.0,1.0,0.023116042533518264,-0.3115,0.1100000000000001,0.1100000000000001,0.8899999999999999,0.1100000000000001,0.12359550561797765,True,0.09200184928340271,2025
bull_put,2026-01-05,2026-01-16,11,49.22,2026-01-16,60.75,expiry,45.0,46.0,1.0,0.020316944331572533,-0.3103,0.11199999999999988,0.11199999999999988,0.8880000000000001,0.11199999999999988,0.12612612612612598,True,0.23425436814303136,2026
bull_put,2026-01-29,2026-02-13,15,70.47,2026-02-13,64.59,expiry,63.0,64.0,1.0,0.014190435646374344,-0.3065,0.3240000000000003,0.3240000000000003,0.6759999999999997,0.3240000000000003,0.479289940828403,True,-0.08343976160068112,2026
bull_put,2026-02-19,2026-03-06,15,65.23,2026-03-06,47.89,expiry,58.0,59.0,1.0,0.01533036946190403,-0.3024,0.050000000000000266,0.050000000000000266,0.9499999999999997,-0.9499999999999997,-1.0,False,-0.265828606469416,2026
bull_put,2026-03-09,2026-03-20,11,53.32,2026-03-20,51.14,expiry,47.0,48.0,1.0,0.018754688672168042,-0.3004,0.1559999999999997,0.1559999999999997,0.8440000000000003,0.1559999999999997,0.1848341232227484,True,-0.04088522130532635,2026
bull_put,2026-03-27,2026-04-10,14,46.61,2026-04-10,76.39,expiry,41.0,42.0,1.0,0.021454623471358077,-0.3013,0.17999999999999972,0.17999999999999972,0.8200000000000003,0.17999999999999972,0.2195121951219508,True,0.6389186869770436,2026
bull_put,2026-04-13,2026-04-24,11,80.56,2026-04-24,128.32,expiry,73.0,74.0,1.0,0.012413108242303872,-0.3056,0.050000000000000266,0.050000000000000266,0.9499999999999997,0.050000000000000266,0.052631578947368717,True,0.5928500496524329,2026
bull_put,2026-04-30,2026-05-15,15,126.98,2026-05-15,164.18,expiry,110.0,115.0,5.0,0.0393762797290912,-0.299,0.4500000000000002,0.09000000000000004,4.55,0.4500000000000002,0.09890109890109894,True,0.29295952118443847,2026
bull_put,2026-06-01,2026-06-12,11,227.03,2026-06-12,234.68,expiry,200.0,205.0,5.0,0.022023521120556753,-0.3119,0.3800000000000008,0.07600000000000015,4.619999999999999,0.3800000000000008,0.08225108225108244,True,0.03369598731445178,2026
bull_put,2026-06-17,2026-07-02,15,233.86,2026-07-02,181.47,expiry,200.0,205.0,5.0,0.021380313007782432,-0.2931,0.0799999999999983,0.01599999999999966,4.920000000000002,-4.920000000000002,-1.0,False,-0.22402291969554444,2026
